ENODEB_ID,CELL_ID,INDOOR,ENODEB_TYPE,PU_ID,NBR_DISTANCE_VORONOI,SITE_DENSITY_TYPE,SERVING_TYPE,ANTENNA_ID,LONGITUDE,LATITUDE,AZIMUTH,BEAMWIDTH_H,PATHLOSS_DISTANCE,FINAL_DISTANCE
13567,41,0,1,9107,4281.72,5,0,1,6.909809,46.691896,20,65,1525,10677.869999999999
13567,42,0,1,9107,3489.69,4,0,1,6.909809,46.691896,130,65,1151,11656.52
13567,43,0,1,9107,4245.66,5,0,1,6.909809,46.691896,240,65,1249,10680.73
119534,3,0,1,9109,1201.36,3,0,1,8.69568,47.498584,70,63,1165,3186.25
119534,22,0,1,9109,1417.35,3,0,1,8.69568,47.498584,165,70,2551,6693.299999999999
11549,43,0,1,9106,2760.53,4,0,1,7.632283,46.88497,230,60,1304,9110.82
119528,1,0,1,9104,758.75,2,0,1,8.559361,47.370537,340,72,887,1600.06
119527,42,0,1,9109,2567.64,4,0,1,8.560835,47.475109,50,68,1329,8443.56
119527,41,0,1,9109,1673.72,3,0,1,8.560835,47.475109,340,68,1262,5430.37
119527,3,0,1,9109,2520.86,4,0,1,8.560835,47.475109,190,61,1537,7269.46
119527,23,0,1,9109,2520.86,4,0,1,8.560835,47.475109,190,64,2732,7269.46
119527,22,0,1,9109,2567.64,4,0,1,8.560835,47.475109,50,64,2712,8443.56
119527,21,0,1,9109,1673.72,3,0,1,8.560835,47.475109,340,64,2628,5430.37
119527,2,0,1,9109,2567.64,4,0,1,8.560835,47.475109,50,61,1525,8443.56
119527,1,0,1,9109,1673.72,3,0,1,8.560835,47.475109,340,61,1478,5430.37
119517,43,0,1,9109,2574.92,4,0,1,8.736003,47.238032000000004,250,75,745,8609.210000000001
119517,42,0,1,9109,1776.4,3,0,1,8.736003,47.238032000000004,155,75,724,8396.119999999999
119517,41,0,1,9109,1862.44,3,0,1,8.736003,47.238032000000004,345,60,725,8887.92
119517,3,0,1,9109,2574.92,4,0,1,8.736003,47.238032000000004,250,72,844,8609.210000000001
119517,23,0,1,9109,2574.92,4,0,1,8.736003,47.238032000000004,250,86,1636,8609.210000000001
119517,22,0,1,9109,1776.4,3,0,1,8.736003,47.238032000000004,155,86,1628,8396.119999999999
119517,21,0,1,9109,1862.44,3,0,1,8.736003,47.238032000000004,345,75,1562,8887.92
119517,2,0,1,9109,1776.4,3,0,1,8.736003,47.238032000000004,155,72,810,8396.119999999999
119517,1,0,1,9109,1862.44,3,0,1,8.736003,47.238032000000004,345,63,816,8887.92
119527,43,0,1,9109,2520.86,4,0,1,8.560835,47.475109,190,66,1352,7269.46
119528,2,0,1,9104,586.84,1,0,1,8.559361,47.370537,100,71,838,2649.8199999999997
119534,21,0,1,9109,1393.44,3,0,1,8.69568,47.498584,325,70,2551,5959.46
119528,3,0,1,9104,571.98,1,0,1,8.559361,47.370537,220,72,853,1557.28
119534,2,0,1,9109,1417.35,3,0,1,8.69568,47.498584,165,63,1160,6693.299999999999
119534,1,0,1,9109,1393.44,3,0,1,8.69568,47.498584,325,63,1167,5959.46
119529,43,0,1,9104,1595.09,3,0,1,8.538451,47.316569,240,75,843,4071.56
119529,42,0,1,9104,1667.38,3,0,1,8.538451,47.316569,140,73,789,4072.48
119529,41,0,1,9104,1362.73,3,0,1,8.538451,47.316569,355,73,932,3381.58
119529,3,0,1,9104,1595.09,3,0,1,8.538451,47.316569,240,84,967,4071.56
119529,23,0,1,9104,1595.09,3,0,1,8.538451,47.316569,240,80,1780,4071.56
119529,22,0,1,9104,1667.38,3,0,1,8.538451,47.316569,140,78,1484,4072.48
119529,21,0,1,9104,1362.73,3,0,1,8.538451,47.316569,355,78,1785,3381.58
119529,2,0,1,9104,1667.38,3,0,1,8.538451,47.316569,140,77,906,4072.48
119529,1,0,1,9104,1362.73,3,0,1,8.538451,47.316569,355,77,1070,3381.58
119528,43,0,1,9104,571.98,1,0,1,8.559361,47.370537,220,69,761,1557.28
119528,42,0,1,9104,586.84,1,0,1,8.559361,47.370537,100,61,738,2649.8199999999997
119528,41,0,1,9104,758.75,2,0,1,8.559361,47.370537,340,62,785,1600.06
119528,33,0,1,9104,571.98,1,0,1,8.559361,47.370537,220,55,586,1557.28
119528,32,0,1,9104,586.84,1,0,1,8.559361,47.370537,100,61,588,2649.8199999999997
119528,31,0,1,9104,758.75,2,0,1,8.559361,47.370537,340,60,637,1600.06
13554,1,0,1,9106,3578.91,4,0,1,7.308909,46.889953999999996,330,66,2121,10775.68
13501,43,0,1,9106,2136.62,3,0,1,7.065103,46.767866999999995,230,63,1122,9672.72
13501,42,0,1,9106,2348.03,3,0,1,7.065103,46.767866999999995,140,63,1152,8727.77
13098,1,0,1,9107,1197.99,2,0,1,6.152214,46.245003000000004,330,61,1058,3264.88
13098,21,0,1,9107,1197.99,2,0,1,6.152214,46.245003000000004,330,62,2090,3264.88
13098,22,0,1,9107,2230.63,3,0,1,6.152214,46.245003000000004,100,61,2223,7768.299999999999
13098,23,0,1,9107,1793.68,3,0,1,6.152214,46.245003000000004,210,61,2219,5385.25
13098,3,0,1,9107,1793.68,3,0,1,6.152214,46.245003000000004,210,61,1135,5385.25
